Date,Open,High,Low,Close,Adj Close,Volume
1998-06-12,77.969940,78.369118,76.816788,110.437500,78.369118,9779000
1998-06-15,77.215965,77.992073,76.284538,107.531197,76.306709,10234200
1998-06-16,76.927620,77.504196,76.461967,109.187500,77.482048,7471500
1998-06-17,78.169464,79.322617,78.014282,111.468697,79.100876,12057700
1998-06-18,78.901306,79.078674,78.590851,110.968697,78.746002,3844600
1998-06-19,79.063408,79.185715,78.040092,110.062500,78.351509,3549100
1998-06-22,78.485031,79.063408,78.351509,110.593697,78.729675,5438300
1998-06-23,79.085594,79.775314,79.018913,111.906197,79.664040,5004600
1998-06-24,79.841949,80.932098,79.452652,113.406197,80.731827,8291900
1998-06-25,81.087738,81.466011,80.309235,113.218697,80.598358,5854800
1998-06-26,80.665108,81.043289,80.531654,113.687500,80.932098,4833100
1998-06-29,81.332542,81.643944,81.009903,114.093697,81.221252,5953400
1998-06-30,81.087738,81.288040,80.487144,113.312500,80.665108,4284800
1998-07-01,81.199051,81.821945,80.887558,114.625000,81.599480,3489500
1998-07-02,81.666191,81.777443,81.332542,114.843697,81.755135,3503900
1998-07-06,81.710670,82.578331,81.554977,116.000000,82.578331,3144400
1998-07-07,82.567162,82.667274,82.066589,115.781197,82.422554,4920700
1998-07-08,82.489326,83.245712,82.400337,116.625000,83.023232,6875000
1998-07-09,82.778481,83.089943,82.311363,115.843697,82.467056,6942500
1998-07-10,82.600510,83.245712,81.910904,116.468697,82.911980,7849700
1998-07-13,82.978752,83.178909,82.622795,116.500000,82.934212,6555100
1998-07-14,83.245712,84.113266,83.245712,117.812500,83.868614,6983600
1998-07-15,84.046562,84.202248,83.668343,117.593697,83.712837,4977500
1998-07-16,83.779587,84.424698,83.334686,118.406197,84.291229,6315600
1998-07-17,84.447021,84.713921,84.224533,118.562500,84.402496,3539500
1998-07-20,84.535988,84.880753,83.957588,118.562500,84.402496,2338400
1998-07-21,84.713921,84.713921,82.778481,116.500000,82.934212,5518600
1998-07-22,82.822998,83.279022,82.244560,116.500000,82.934212,10417300
1998-07-23,82.800774,83.000946,81.087738,114.187500,81.288040,15110900
1998-07-24,81.844154,81.933144,80.353706,114.093697,81.221252,11540500
1998-07-27,80.887558,81.866432,80.331421,114.906197,81.799660,9600000
1998-07-28,81.466011,81.621674,79.641830,112.968697,80.420387,13693000
1998-07-29,80.954308,81.243538,79.908760,112.531197,80.108955,7462400
1998-07-30,80.887558,81.577179,80.731827,114.218697,81.310226,6821600
1998-07-31,81.399223,81.510475,79.241356,111.781197,79.575058,7680500
1998-08-03,79.575058,80.031082,79.041122,111.312500,79.241356,10486500
1998-08-04,79.886459,79.886459,76.171394,107.000000,76.171394,15091600
1998-08-05,76.838776,77.506142,75.170242,108.468697,77.216927,21718400
1998-08-06,76.972229,77.951096,76.571815,108.937500,77.550636,13084400
1998-08-07,78.084572,78.729675,77.216927,109.125000,77.684120,12083800
1998-08-10,77.417198,78.062263,77.016747,108.500000,77.239204,6273000
1998-08-11,76.015602,76.482841,75.103554,106.875000,76.082390,14287100
1998-08-12,76.705307,77.506142,76.527344,108.687500,77.372696,11158400
1998-08-13,77.461685,78.062263,76.438347,107.375000,76.438347,9073900
1998-08-14,77.127907,77.394897,75.303696,106.125000,75.548470,8628500
1998-08-17,75.459511,77.550636,75.103554,108.375000,77.150200,11290000
1998-08-18,77.595161,78.729675,77.439362,110.375000,78.573967,7603900
1998-08-19,79.085594,79.085594,78.040092,110.093697,78.373711,6258600
1998-08-20,78.084572,78.596184,77.706314,109.437500,77.906570,7402800
1998-08-21,77.016747,77.394897,75.103554,108.562500,77.283676,16685400
1998-08-24,77.773087,78.262512,77.105728,109.250000,77.773087,7201700
1998-08-25,78.573967,79.196884,77.339310,109.500000,77.951096,9688300
1998-08-26,77.083420,78.040092,76.705307,108.875000,77.506142,9339700
1998-08-27,76.171394,76.571815,73.657501,103.750000,73.857742,24887800
1998-08-28,74.725319,75.259262,72.723183,103.375000,73.590805,23735900
1998-08-31,73.857742,74.046837,67.628784,96.000000,68.340691,22563100
1998-09-01,68.385155,71.588638,66.649940,100.062500,71.232681,24748500
1998-09-02,71.054710,72.434021,70.320534,99.343697,70.720955,13843200
1998-09-03,69.497459,70.743271,68.874588,98.562500,70.164871,17311300
1998-09-04,70.787750,71.054710,68.162682,97.750000,69.586449,17783800
1998-09-08,71.811127,73.323837,71.054710,103.000000,73.323837,14746500
1998-09-09,73.145859,73.412819,71.499641,100.500000,71.544144,12109700
1998-09-10,70.075882,70.720955,68.919083,98.500000,70.120369,19889300
1998-09-11,69.897949,72.389481,69.052574,101.687500,72.389481,20379800
1998-09-14,73.234848,74.358299,72.678627,103.437500,73.635292,10686800
1998-09-15,73.234848,74.258224,72.812134,104.062500,74.080246,8337900
1998-09-16,74.569649,74.925583,73.435036,105.000000,74.747620,11024900
1998-09-17,72.789955,73.346085,72.456169,102.000000,72.611931,12945200
1998-09-18,73.136360,73.158623,72.220970,102.093697,72.935356,7019200
1998-09-21,71.171745,73.873016,70.680603,102.031197,72.890732,8834600
